bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw-Warshaw Hope,3.41,1580402518,eng,301,32,4
6764,Easy French Reader,R. de Roussy de Sales,3.84,71428488,eng,228,292,33
6781,Algebra the Easy Way,Douglas Downing,4.06,764119729,eng,392,21,2
6793,Easy Riders  Raging Bulls,Peter Biskind,4.11,684857081,eng,512,5004,327
6794,Cloud Atlas,David Mitchell,4.02,340822783,eng,529,6763,934
6795,The Cloud Atlas,Liam Callanan,3.37,385336950,en-GB,368,1697,251
6810,The McDougall Quick and Easy Cookbook,John A. McDougall-Mary McDougall,3.98,452276969,eng,336,294,20
6815,American Sign Language The Easy Way,David A. Stewart-Jessalyn Little-Elizabeth     Stewart,3.72,764134280,eng,480,33,5
6819,Ghostwritten,David Mitchell,4.06,375724508,eng,426,20093,1663
6823,Romeo & Juliet,William Shakespeare-Alan Durband,3.74,748702555,eng,288,180,5
6838,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,743484185,eng,480,11213,325
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4,451212924,eng,368,4071,290
6853,One for the Money (Stephanie Plum  #1),Janet Evanovich,4.04,312362080,eng,320,433568,12335
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,312966091,eng,344,121709,2835
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,60598875,eng,234,11746,376
6856,Manhunt,Janet Evanovich,3.69,60598824,eng,219,11854,434
6857,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.3,743216393,eng,1016,2917,166
6858,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,312976275,eng,336,106282,2036
6862,Amsterdam,Ian McEwan,3.42,385494246,eng,208,34293,2329
6865,Amsterdam City Guide,Andrew Bender-Lonely Planet,3.87,174059908X,eng,298,16,1
6866,Fodor's Amsterdam (Fodor's Gold Guides),Fodor's Travel Publications Inc.-Sarah Gold,3.5,1400016088,eng,288,7,0
6867,Atonement,Ian McEwan,3.89,038572179X,eng,351,379336,13316
6869,The Child in Time,Ian McEwan,3.58,385497520,eng,263,7865,529
6870,Enduring Love,Ian McEwan,3.63,99481243,eng,245,29552,1458
6871,Black Dogs,Ian McEwan,3.44,385494327,eng,149,7557,472
6872,The Comfort of Strangers,Ian McEwan,3.42,679749845,eng,128,10331,804
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton-Emilie Rose-Isabel Sharpe,3.57,373836937,eng,279,7,1
6883,Banco: The Further Adventures of Papillon,Henri Charrière-Patrick O'Brian,3.73,586040102,eng,406,2148,71
6885,Papillon,Henri Charrière,4.24,2221006682,fre,522,33,5
6896,Las rubias de 5th Avenue,Plum Sykes,3.28,8497935888,spa,304,4,0
6899,Tuesdays with Morrie,Mitch Albom,4.09,307275639,en-US,192,5485,507
6900,Tuesdays with Morrie,Mitch Albom-Saulius Dagys,4.09,751529818,eng,210,651567,19368
6902,La Dernière Leçon,Mitch Albom,4.09,785930736,fre,209,3,1
6903,My Sister's Keeper,Mavis Applewater,3.86,097441218X,eng,252,85,2
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,3.7,1890208280,eng,228,22,2
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.23,472080520,eng,272,21,2
6919,Baby's Alphabet,Jean Marzollo-Nancy Sheehan,3.75,761316434,eng,32,4,0
6925,Welcome to the Monkey House,Kurt Vonnegut-David Strathairn-Maria Tucci-Bill Irwin-Tony    Roberts-Dylan Baker,4.14,60898712,en-US,9,60,11
6927,Welcome to the Monkey House,Kurt Vonnegut,4.14,586037012,en-GB,285,65,8
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.69,1580087949,eng,382,4018,155
6935,What To Expect: The Toddler Years,Heidi Murkoff-Arlene Eisenberg-Sandee Hathaway,3.73,684816776,eng,826,28,1
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.16,1401911838,en-US,240,21,1
6951,Like Water for Chocolate,Laura Esquivel-Thomas Christensen-Carol Christensen,3.94,385474016,eng,242,1418,182
6952,Like Water for Chocolate,Laura Esquivel-Thomas  Christensen-Carol Christensen,3.94,552995878,eng,224,277087,4801
6953,Like Water for Chocolate,Laura Esquivel-Yareli Arizmendi,3.94,739334190,eng,0,115,30
6954,Como agua para chocolate,Laura Esquivel,3.94,785731237,spa,248,11,2
6956,The Radicalism of the American Revolution,Gordon S. Wood,4.05,679736883,eng,447,4064,186
6969,Emma,Jane Austen-Fiona Stafford,3.99,141439580,eng,474,519245,10321
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,425212599,en-US,294,1323,57
6971,Emma Lazarus,Esther Schor,3.9,805242163,eng,368,27,6
6974,Strange Attractions,Emma Holly,3.67,425205037,en-US,312,1217,66
6976,The Mermaid Chair,Sue Monk Kidd,3.12,143036696,eng,368,66723,5762
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.96,61144908,en-US,253,560,69
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.17,61144894,eng,240,2141,222
6984,With Open Hands,Henri J.M. Nouwen-Sue Monk Kidd,4.29,1594710643,en-US,125,721,74
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.85,393062686,eng,320,970,165
6988,Yeah  I Said It,Wanda Sykes,3.7,743482719,en-US,247,440,65
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,552152188,eng,368,142,15
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,312148232,eng,352,166,28
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.86,7177844,eng,512,23,2
7006,Hamlet,William Shakespeare,4.01,1411400429,eng,352,8,2
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes-Michael McMahon,3.86,764587250,eng,192,36,3
7009,A Midsummer Night's Dream,William Shakespeare,3.94,451526961,eng,162,2151,95
7010,A Midsummer Night's Dream,William Shakespeare-Amanda Root-Arkangel Cast-Roy Hudd-David Harewood,3.94,1932219242,eng,3,59,6
7011,A Midsummer Night's Dream,William Shakespeare-Roma Gill-B. Litt,3.94,198321503,eng,102,112,6
7012,A Midsummer Night's Dream,William Shakespeare-Stanley Appelbaum-Shane Weller,3.94,048627067X,eng,66,568,46
7015,A Midsummer Night's Dream,William Shakespeare-Roma Gill,3.94,198320213,eng,99,14,3
7018,Twelfth Night: Or What You Will (The Folger General Reader's Library),William Shakespeare-Louis B. Wright-Virginia A. LaMar,3.98,671461079,eng,99,29,2
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky-Richard Cowdrey,4.08,439405629,eng,224,8906,154
7025,Guardians of Ga'hoole Boxed Set (Guardians of Ga'hoole  #1-4),Kathryn Lasky,4.25,439884764,eng,865,595,31
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.1,439405602,eng,203,8964,189
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.07,140007570X,eng,256,1023,72
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1400031362,eng,227,32047,1446
7036,The Kalahari Typing School for Men,Alexander McCall Smith,4,349117047,eng,210,29045,1080
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith-Lisette Lecat,4.07,1419311743,eng,10,127,24
7039,Tears of the Giraffe,Alexander McCall Smith,3.96,349116652,eng,217,39652,1965
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,375422188,eng,198,459,25
7042,The Tale of Genji,Murasaki Shikibu-Royall Tyler,3.71,014243714X,eng,1182,6917,479
7043,The Tale of Genji,Murasaki Shikibu-Royall Tyler,3.71,670030201,eng,1200,49,7
7044,The Tale of Genji,Murasaki Shikibu-Royall  Tyler,3.71,143039490,eng,319,148,26
7045,The Tale of Genji,Murasaki Shikibu-Edward G. Seidensticker,3.71,394735307,en-US,1090,307,51
7048,The Tale of Genji,Yoshitaka Amano-Murasaki Shikibu-Rachel Nacth-Anri Itō-Junichi Imura,4.06,1595820639,eng,81,462,35
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu-Masayuki Miyata-Jakuchō Seitouchi-Donald Keene-H. Mack Horton-Ayako Watanabe-Michiko Hiraoka,3.76,4770027729,eng,238,46,6
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,375422722,eng,227,365,35
7053,In the Company of Cheerful Ladies,Alexander McCall Smith,4.07,375422714,eng,233,21433,870
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,3485009024,ger,238,11,3
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,3485009601,ger,240,2,2
7058,The Good Husband of Zebra Drive,Alexander McCall Smith,4.07,375422730,eng,213,19765,943
7059,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,349117004,eng,225,1337,108
7061,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,3.77,1400034779,eng,235,200338,9159
7062,Paris to the Moon,Adam Gopnik,3.76,375758232,eng,368,12094,924
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola-Ernest Alfred Vizetelly-Henry Vizetelly,3.9,1557130663,eng,397,8,1
7069,The World According to Garp,John Irving,4.08,345915593,eng,610,178515,3833
7071,My Movie Business: A Memoir,John Irving,3.33,345441303,eng,222,1098,60
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.82,517146541,eng,718,296,7
7078,The Headmaster's Papers,Richard A. Hawley-John Irving,4,839731949,eng,240,11,4
7081,The Android's Dream,John Scalzi,3.97,765309416,en-US,396,13551,1224
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick-Roger Zelazny,4.08,345404475,eng,244,243785,7566
7083,Do Androids Dream of Electric Sheep?,Philip K. Dick,4.08,1857988132,eng,210,1823,138
7086,Blade Runner (Movie Tie In Edition),Philip K. Dick,4.08,345323882,eng,216,46,5
7088,Doctor Who and the Android Invasion,Terrance Dicks-David  Mann,3.41,052340641X,eng,126,280,23
7089,The Android (Animorphs  #10),K.A. Applegate-Katherine Applegate,3.76,590997300,eng,170,3701,105
7090,The Soul of a New Machine,Tracy Kidder,4.11,316491977,eng,293,5038,408
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.18,252062299,eng,282,254,17
7093,Never Call Retreat,Bruce Catton-E.B. Long,4.33,1842122916,eng,558,1485,31
7096,The Coming Fury,Bruce Catton-E.B. Long,4.29,1842122924,eng,568,2055,73
7098,Terrible Swift Sword: The Centennial History of the Civil War Series  Volume 2,Bruce Catton,4.35,1842122932,eng,558,1382,31
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,618056815,eng,326,5052,299
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.1,2070766039,eng,1344,8,1
7103,The Big Money (U.S.A.  #3),John Dos Passos-E.L. Doctorow,4.04,618056831,en-US,464,2003,119
7104,1919 (U.S.A.  #2),John Dos Passos-E.L. Doctorow,4,618056823,en-US,400,2063,125
7105,Three Soldiers,John Dos Passos,3.59,1406934852,eng,362,669,62
7107,Novels  1920-1925: One Man's Initiation: 1917 / Three Soldiers / Manhattan Transfer,John Dos Passos,4.08,1931082391,eng,879,40,5
7113,The King in the Window,Adam Gopnik-Omar Rayyan,3.62,786838949,en-US,410,782,104
7118,The Karamazov Brothers,Fyodor Dostoyevsky-Ignat Avsey,4.32,192835092,eng,1054,232,27
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky-Constance Garnett-Charles Guignon,4.35,872201937,eng,160,196,13
7126,The Count of Monte Cristo,Alexandre Dumas-Robin Buss,4.24,140449264,eng,1276,619412,13536
7127,The Count of Monte Cristo,Alexandre Dumas-Brantley Johnson-Margaret Brantley,4.24,743487559,eng,620,186,25
7131,The Count of Monte Cristo,Alexandre Dumas-Lorenzo Carcaterra,4.24,037576030X,eng,1462,9842,573
7135,The Brothers Karamazov,Fyodor Dostoyevsky-Andrew R. MacAndrew-Konstantin Mochulsky,4.32,553212168,eng,1072,972,147
7136,Crime and Punishment,Fyodor Dostoyevsky-Constance Garnett,4.2,140621806,eng,434,872,61
7138,Crime and Punishment,Fyodor Dostoyevsky-Leonard Stanton-James D. Hardy Jr.-Sidney Monas-Robin Feuer Miller,4.2,451530063,en-US,560,1968,177
7139,Crime And Punishment In American History,Lawrence M. Friedman,3.89,465014879,eng,590,108,4
7140,Crime and Punishment in America,Elliott Currie,3.82,805060162,eng,240,65,10
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts-Fyodor Dostoyevsky-CliffsNotes,3.76,764586556,eng,128,28,0
7144,Crime and Punishment,Fyodor Dostoyevsky-David McDuff,4.2,143058142,eng,671,450705,9501
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky-George Gibian-Jessie Coulson,4.2,393096335,eng,690,31,4
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett-Theodore Sasson,3.76,761929940,eng,272,32,2
7156,Historias de nuestro barrio,Naguib Mahfouz-Naguib Mahfouz-María Rosa de Madariaga,3.75,8487095135,spa,213,6,0
7160,The Beginning and the End,Naguib Mahfouz,4.07,385264585,eng,412,348,39
7178,The Catcher in the Rye,J.D. Salinger,3.8,316769487,eng,234,18849,2017
7182,The Black Tulip,Alexandre Dumas-Robin Buss,3.8,140448926,eng,246,9710,554
7186,La Dame aux Camélias,Alexandre Dumas fils-David Coward,3.99,192836382,eng,256,14702,383
7188,The Women's War,Alexandre Dumas-Robin Buss,3.95,140449779,eng,546,288,24
7197,The Knight of Maison-Rouge,Alexandre Dumas-Julie Rose-Lorenzo Carcaterra,3.89,812969634,eng,448,1131,69
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,60586370,en-US,848,11012,989
7201,As the Crow Flies,Jeffrey Archer,4.08,312997116,eng,800,15772,589
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,767902807,en-US,291,1010,166
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.91,785263705,eng,243,92413,3671
7220,The Secret Life of Bees,Sue Monk Kidd,4.04,143036408,eng,302,1273,171
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.27,232521026,eng,100,7358,283
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen-Michael    Ford,4.22,1594710872,eng,219,117,11
7238,Prodigal Son (Dean Koontz's Frankenstein  #1),Dean Koontz-Kevin J. Anderson,4.02,7203136,eng,469,246,34
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,4.04,727891626,en-GB,252,97,10
7244,The Poisonwood Bible,Barbara Kingsolver,4.05,60786507,eng,546,591393,19312
7246,The Poisonwood Bible,Barbara Kingsolver,4.05,057120175X,eng,616,1325,184
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson-Neil Strauss,3.75,60539097,eng,592,10211,802
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,312319738,eng,448,1131,131
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,345478258,eng,251,4599,201
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,eng,603,4075,99
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards-Troy Howell,3.75,1585361615,eng,40,19,4
7268,Dominion,Masamune Shirow,3.73,1569714886,eng,225,289,8
7269,Essentials of Conservation Biology,Richard B. Primack,3.89,087893720X,eng,585,36,1
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse-Larry B. Crowder-Michael E. Soulé,4.67,1559636629,eng,496,14,2
7277,Key Topics in Conservation Biology,David W. Macdonald-Alonzo C. Addison-Sandra Baker-Mark S. Boyce-David Brown-Stephen Cobb-N. Mark Collins-C. Patrick Doncaster-John E. Fa-Joshua Ginsberg-Susanna B. Hecht-Katrina Service-Steve Albon-Les Firbank-Eli Geffen-Lise Albrechtsen-Elizabeth J. Asteraki-Christian Bonacic-Marcel Cardillo-Chris R. Dickman-Stephen A. Ellwood-H. Resit Akcakaya-Ruth E. Feber,3.33,1405122498,en-GB,307,3,0
7286,The Sawtooth Wolves,Jim Dutcher-Eric Baker-Greg Simpson-Richard Ballantine,4.57,964991500,eng,191,35,2
7304,Rainforest Home Remedies: The Maya Way To Heal Your Body and Replenish Your Soul,Rosita Arvigo-Nadine Epstein,4.12,006251637X,eng,221,65,7
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,Zolar,3.67,743222636,en-US,480,71,4
7321,The Complete Dream Dictionary,Pamela J. Ball,3.72,785812148,eng,390,33,0
7330,The Silmarillion,J.R.R. Tolkien-Christopher Tolkien-Ted Nasmith,3.91,261103660,eng,368,237,24
7331,Letters from Father Christmas,J.R.R. Tolkien-Baillie Tolkien,4.23,618512659,eng,111,6208,633
7332,The Silmarillion (Middle-Earth Universe),J.R.R. Tolkien-Christopher Tolkien-Ted Nasmith,3.91,618391118,eng,386,155132,4482
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,4.06,618057021,eng,304,8606,281
7337,The Tolkien Reader,J.R.R. Tolkien-Peter S. Beagle,3.99,345345061,eng,272,4092,141
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft-Mark P. Shea-Amy H. Sturgis,3.77,1887726098,eng,323,39,2
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien-Christopher Tolkien,3.93,026110263X,eng,240,3375,70
7340,The Maps of Tolkien's Middle-earth,Brian Sibley-John  Howe-J.R.R. Tolkien,4.13,061839110X,eng,80,7585,28
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,Ralph C. Wood,4.07,664226108,eng,169,538,63
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),J.R.R. Tolkien-Christopher Tolkien,4.16,261102206,eng,465,93,4
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.7,618574816,en-US,398,6167,96
7344,Tolkien and C.S. Lewis: The Gift of a Friendship,Colin Duriez,4,1587680262,eng,244,1320,50
7347,The Book of Lost Tales  Part One (The History of Middle-Earth  #1),J.R.R. Tolkien-Christopher Tolkien,3.83,345375211,eng,367,10413,191
7348,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,J.R.R. Tolkien,4.09,7105045,eng,176,2245,95
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley-Ian McKellen,4.46,618260226,eng,192,7624,32
7352,Tolkien: A Look Behind The Lord of the Rings,Lin Carter,3.75,345215508,eng,211,13,0
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien-Rob Inglis,4.49,1402516274,eng,56,139,15
7354,The Shipping News,Annie Proulx,3.85,743225422,eng,337,114923,3787
7360,Midnight in the Garden of Good and Evil,John Berendt,3.91,679643419,eng,388,980,84
7361,Toms Midnight Garden,Philippa Pearce,4.06,140364544,eng,238,148,10
7364,Tom's Midnight Garden,Philippa Pearce,4.06,141319992,eng,234,104,14
7366,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin-Catherine  Johnson,4.13,156031442,eng,358,7398,963
7367,Animals In Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin-Catherine  Johnson,4.13,739455303,eng,356,100,20
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4,1930051158,eng,128,15,4
7375,Lafayette,Harlow Giles Unger,4.38,471468851,eng,452,524,78
7388,My Pride and Joy: An Autobiography,George Adamson,4.28,671624970,en-US,304,122,11
7389,Runaways  Vol. 1: Pride and Joy (Runaways  #1),Brian K. Vaughan-Adrian Alphona,3.97,785113797,eng,144,23932,825
7392,Pride & Joy,Joyce Thies,3,373056613,eng,195,4,1
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3,373194862,eng,192,2,0
7400,The Baby Emergency (Tennengarrah Clinic #1),Carol Marinelli,3.55,263181499,eng,285,0,0
7415,The Shaping of America: A Geographical Perspective on 500 Years of History: Volume 2: Continental America  1800-1867,D.W. Meinig,4.15,300062907,eng,636,25,2
7420,The Basic Bakunin,Mikhail Bakunin-Robert M. Cutler,3.75,879757450,eng,248,96,3
7422,Berlioz: Servitude and Greatness  1832-1869 (Volume 2),David Cairns,4.27,520240588,en-US,907,3,0
7430,The Nubian Prince,Juan Bonilla-Esther Allen,3.56,805077812,en-US,258,61,10
7431,Maisie Dobbs (Maisie Dobbs  #1),Jacqueline Winspear,3.92,719566223,en-GB,292,157,18
7432,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,312426216,eng,359,21529,1559
7433,Messenger of Truth (Maisie Dobbs  #4),Jacqueline Winspear,3.99,805078983,eng,322,15111,1169
7435,Maisie Dobbs and Birds of a Feather (Maisie Dobbs  #1 & #2),Jacqueline Winspear,4.25,1582881588,en-US,623,1294,58
7437,Naked Lunch,William S. Burroughs-James Grauerholz-Barry Miles,3.44,802140181,eng,289,60951,2395
7438,Naked Lunch,William S. Burroughs-J.G. Ballard,3.44,586085602,eng,201,588,48
7439,Naked Lunch: The Restored Text,William S. Burroughs,3.44,7204442,eng,289,478,62
7442,The Electric Kool-Aid Acid Test,Tom Wolfe,3.92,553380648,eng,416,59245,1480
7444,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,Tom Wolfe,3.97,965079929,eng,943,291,13
7445,The Glass Castle,Jeannette Walls,4.26,074324754X,eng,288,752358,44620
7446,The Glass Castle,Jeannette Walls,4.26,1844081818,eng,352,182,40
7447,The Glass Castle,Jeannette Walls,4.26,739458213,eng,288,517,84
7453,Same Sex in the City,Lauren  Levin-Lauren Blitzer-Sam Bassett,3.58,1416916326,en-US,250,385,36
7454,Sex and the City: Kiss and Tell,Amy Sohn-Sarah Jessica Parker,4,743456815,en-US,160,87,7
7477,Human Traces,Sebastian Faulks,3.63,375502262,en-US,563,38,12
7482,Human Traces,Sebastian Faulks,3.63,99458268,eng,793,3388,268
7488,Queen Bees And Wannabes: Helping Your Daughter Survive Cliques  Gossip  Boyfriends  And Other Realities Of Adolescence {Unabridged Audio},Rosalind Wiseman-Lee Adams,3.79,141591317X,eng,8,1,0
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.92,375705244,eng,290,36449,1575
7494,Suzanne's Diary for Nicholas,James Patterson,4.16,446611085,eng,289,128191,4174
7501,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,Daniel Jonah Goldhagen,3.68,349107866,en-GB,634,80,6
7503,Hitler's Willinge Vollstrecker: Ganz gewöhlnliche Deutsche und der Holocaust,Daniel Jonah Goldhagen,3.68,344275500X,ger,728,4,0
7505,Beach Girls,Luanne Rice,4.06,553587242,en-US,448,8026,229
7510,The Beach House,James Patterson-Peter de Jonge,3.84,446612545,eng,356,72818,1629
7512,The Beach House (Beach House #1),Mary Alice Monroe,4.2,778322947,eng,496,9733,943
7515,The Beach House,James Patterson-Peter de Jonge,3.84,316969680,eng,358,685,58
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,141651631X,eng,367,14494,465
7524,Presidential Assassins (History Makers),Patricia D. Netzley,3.6,1560066237,eng,112,5,1
7526,The Blind Side: Evolution of a Game,Michael   Lewis,4.18,039306123X,en-US,304,24698,1943
7529,I Love Everybody (and Other Atrocious Lies),Laurie Notaro,3.97,812969006,en-US,228,9555,591
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,en-US,257,7872,451
7531,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,3.88,375760911,en-GB,225,16146,1118
7532,An Idiot Girl's Christmas: True Tales from the Top of the Naughty List,Laurie Notaro,3.85,1400064368,en-US,142,4087,269
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,812969014,eng,223,9920,439
7534,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,1400065011,eng,320,36,8
7536,Anleitung zum Zickigsein,Laurie Notaro,3.88,3404149475,ger,254,2,1
7543,The Psychology of Winning,Denis Waitley,4.2,425099997,eng,176,1229,55
7546,Cesar's Way: The Natural  Everyday Guide to Understanding and Correcting Common Dog Problems,Cesar Millan-Melissa Jo Peltier,3.74,307337332,eng,270,6878,943
7549,Jimmy Corrigan: El Chico más Listo del Mundo,Chris Ware,4.09,1594972079,spa,380,12,1
7550,Jimmy Corrigan,Chris Ware,4.09,284055805X,fre,380,31,1
7551,The Acme Novelty Library #17,Chris Ware,4.35,1897299028,eng,64,763,22
7552,The Acme Novelty Library,Chris Ware,4.34,375422951,en-US,108,2510,72
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,eng,208,494,22
7556,Quimby The Mouse,Chris Ware,4.09,022407265X,en-US,69,1396,32
7559,Candide: or  Optimism,Voltaire-Chris Ware-Theo Cuffe-Michael  Wood,3.76,143039423,eng,155,1871,188
7572,Even Cowgirls Get the Blues,Tom Robbins,3.75,1842430246,eng,366,43536,1464
7573,Even Cowgirls Get the Blues,Tom Robbins,3.75,553101161,eng,416,381,52
7577,Even Cowgirls Get the Blues & My Own Private Idaho,Gus Van Sant-Tom Robbins,3.79,571169201,eng,199,94,2
7579,Awakening the Buddha Within: Eight Steps to Enlightenment,Lama Surya Das,4.2,767901576,en-US,432,11465,282
7580,Iran Awakening: A Memoir of Revolution and Hope,Shirin Ebadi,4.13,1400064708,eng,232,3004,253
7581,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.32,1573241172,eng,438,4799,272
7582,Awakening Intuition: Using Your Mind-Body Network for Insight and Healing,Mona Lisa Schulz-Christiane Northrup,3.92,609804243,eng,397,304,31
7584,The Grace Awakening: Believing in Grace Is One Thing. Living it Is Another,Charles R. Swindoll,4.33,849911885,eng,306,1987,58
7585,Spring's Awakening,Frank Wedekind-Eric Bentley,3.81,1557832455,eng,126,3235,134
7586,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,3.99,1573226327,en-US,384,62,8
7588,A Portrait of the Artist as a Young Man,James Joyce-Seamus Deane,3.61,142437344,eng,329,102308,3352
7590,A Portrait of the Artist As a Young Man,James Joyce-Walter Hettche-Hans Walter Gabler-John Paul Riquelme-John Mitchel-Michael Davitt-Canon  Doyle-Pádraic Pearse-Ignatius of Loyola-Giovanni Pietro Pinamont-Walter Pater-Oscar Wilde-Douglas Hyde-Kenneth Burke-Umberto Eco-Hugh Kenner-Hélène Cixous-Karen Lawrence-Maud Ellmann-Bonnie Kime Scott-Joseph Valente-Marian Eide-Pericles Lewis-Jonathan Mulrooney-J.M. Synge,3.61,393926796,eng,520,347,37
